row_index,timestamp,ACC_0,ACC_1,ACC_2,GYRO_0,GYRO_1,GYRO_2,label,stroke_labels
461,1207509461854127.8,0.0518652650985401,-1.7309715447462453,6.642764056032038,-1.937643884972594,-0.4798606932889144,-2.1318663784184766,3.0,0.0
462,1207509495187461.0,0.4673127136642976,-2.085446089344758,5.783889355142082,-1.4878176271156558,-0.8973405608504514,-1.8314172817925045,3.0,0.0
463,1207509528520794.2,2.9256986156485043,-0.34727000209125397,6.755699789609728,-1.4790053758237922,-1.3303976534297726,-1.6219491312452514,3.0,0.0
464,1207509561854127.5,5.1802110347860175,-0.47026915207387887,7.62399079722659,-2.4702648246117045,-0.9946341047756078,-1.5595783961786862,3.0,0.0
465,1207509595187460.8,5.290380663155423,-2.594320132349983,8.13550508009671,-3.5922166117982632,-0.8432646028172736,-1.4944184863573016,3.0,0.0
466,1207509628520794.0,5.212994459523761,-3.521012356673835,6.669667244707309,-3.610785071801694,-0.8882020688992633,-1.437724835802833,3.0,0.0
467,1207509661854127.2,7.345822599960126,-3.2352687506066142,6.585534585644518,-2.75307867025968,-0.9164081831503508,-1.3112475905996832,3.0,0.0
468,1207509695187460.5,9.21887218346863,-2.929575294512323,8.029253783385155,-2.6215455383660755,-0.5474903621311793,-1.3307225695974267,3.0,0.0
469,1207509728520793.8,9.084957790112231,-3.9613323189610177,8.506341340390122,-3.2051458061154317,-0.7885366122141136,-1.5462835861915574,3.0,0.0
470,1207509761854127.0,10.352000923508673,-4.3345993206876,6.966369853028578,-3.8349202959414983,-1.2347753896835139,-1.8478472286063046,3.0,0.0
471,1207509795187460.2,10.478285069850493,-8.193189787308011,3.884246985981376,-3.1596112613635943,-0.8070818240468669,-1.8354341518436676,3.0,0.0
472,1207509828520793.5,10.764824936301274,-9.194315140409266,1.6681974042559944,-0.36124137683483026,-0.22524459331706942,-2.049634857897499,3.0,0.0
473,1207509861854126.8,8.848850013985327,-6.8216139509088425,1.553673389640543,2.116688740484796,0.24789603042721692,-2.4819899215382444,3.0,0.0
474,1207509895187460.0,9.870883316303615,-1.8342070974141746,4.775097052413191,2.4972138083611783,-0.3700909465263617,-2.985904024285978,3.0,0.0
475,1207509928520793.2,8.724984949156287,-1.874439746357421,8.080312269659213,0.13225926242290093,-0.6443090058401671,-3.355276398950291,3.0,0.0
476,1207509961854126.5,7.7488406314086,-2.319296035926765,7.709640078746449,-1.1179820828895206,-1.07801903251583,-3.589417416150084,3.0,0.0
477,1207509995187459.8,5.245104597631819,-2.0596964916760694,4.776677501785547,-0.8120433483608368,-1.122509807317932,-3.3032103196446454,3.0,0.0
478,1207510028520793.0,3.787363992635681,-0.2910815196054201,1.5095621646733244,0.5803297034564425,-1.2762312393567514,-2.700657186060081,3.0,0.0
479,1207510061854126.2,2.9830652144005017,1.6417620887345385,0.08893438324770878,0.6489595924149372,-1.3208600591121828,-2.0877903435205356,3.0,0.0
480,1207510095187459.5,2.356665943212784,2.5036979052191066,-0.18237456735080576,0.5215615861885553,-1.3178575178878558,-1.4919292436143392,3.0,0.0
481,1207510128520792.8,1.0292145538155235,4.420835841610041,0.8009304650585808,1.7739806799498483,-1.194584335813612,-0.9694875616763439,3.0,0.0
482,1207510161854126.0,-2.2974212167764407,8.145742792437993,1.3483406483093052,3.114557180935435,-1.0422930046051393,-0.8832222614606822,3.0,0.0
483,1207510195187459.2,-3.0566347013525323,12.373449704706445,0.8037504584626933,3.2033330997956604,-1.2768670702934402,-1.261602134456346,3.0,0.0
484,1207510228520792.5,-2.620836049518858,12.267383368381932,-0.4037999389200926,3.055202316066252,-1.5229847028204506,-1.5463658055687595,3.0,0.0
485,1207510261854125.8,-3.8805783773590203,11.595077769108517,-4.524620774085711,4.4050934441207,-1.2839880714286884,-0.9115001108149396,3.0,0.0
486,1207510295187459.0,-6.612703498853386,13.123217641043501,-8.895851121225522,5.822219676763074,-1.6302690642391313,0.27399558254100886,3.0,0.0
487,1207510328520792.2,-1.9981075052486612,17.55434737761874,-10.101621813682911,5.476740511498866,-2.9494691098743457,-0.33508556207527296,3.0,0.0
488,1207510361854125.5,4.312288658718774,17.27205229515732,-10.520217146846818,4.203495537119902,-3.510341370495723,-0.2106778894582395,3.0,1.0
489,1207510395187458.8,2.5054588311186983,15.695650899717144,-15.17795985081811,2.5957126427371398,-2.9167690896635685,0.5225168582279855,3.0,0.0
490,1207510428520792.0,0.775953111082309,13.136796451398128,-16.099194714940154,1.5822730994084857,-1.6879560267357063,1.305490381971055,3.0,0.0
491,1207510461854125.2,1.5608031635010924,13.04996800674785,-12.518292274184905,1.1166214496957523,-1.0186752172566222,1.4866345612957848,3.0,0.0
492,1207510495187458.5,2.1566974437417246,10.844070598691152,-8.066831990873244,1.6514854890278643,-0.5879293949077583,2.5385932398351465,3.0,0.0
493,1207510528520791.8,-0.2989576691141085,7.889848444828748,-6.5585744559335115,1.6022434456110917,-0.7636497545494962,3.234226539170373,3.0,0.0
494,1207510561854125.0,0.6053469506337261,4.654529435085517,-5.360678286126023,1.2190820544977088,-0.7810291065512027,2.8267485261406105,3.0,0.0
495,1207510595187458.2,1.9622216544677002,3.9117178561210126,-6.352248475982199,0.1552307058901553,-0.784916938459845,2.841986244374565,3.0,0.0
496,1207510628520791.5,3.34191649966529,2.8992315352336924,-7.203161438439658,-0.7108320404321153,-0.872383189156071,2.9629881480956244,3.0,0.0
