timestamp,ACC_0,ACC_1,ACC_2,GYRO_0,GYRO_1,GYRO_2,label
693645367717922.1,-4.855343567176807,5.610901939611781,-4.176637948527183,1.2127127665054396,2.7846603298044443,0.4996899607003362,4.0
693645401051255.5,-4.307233494649436,5.458001700147707,-2.464914125491017,-0.5081235753194537,2.3324021313872354,-0.3252858713098148,4.0
693645434384588.9,-3.3445008685464286,3.4642521566454296,-1.1347489891663056,-3.701806916073833,1.9798832403558344,-1.2291327894922783,4.0
693645467717922.2,-4.8890556083860375,2.03526134723894,0.018396917505515,-7.033775060061914,1.84220856904338,-2.725154223594956,4.0
693645501051255.6,-4.897387720107179,-1.3428298741182243,-0.7496805731963369,-9.822408888675326,0.8209872815487862,-4.000658672116344,4.0
693645534384589.0,-5.058919697227223,-4.93544983826798,2.436698966099507,-9.560507297796692,1.0876256846967272,-4.370764056679091,4.0
693645567717922.4,-4.874831775966628,-5.6548246258398,2.2253937076122554,-6.248511024106271,2.1071127211355565,-3.97419960602614,4.0
693645601051255.8,-8.960467512507455,-5.066555042338547,1.3690887280567705,-1.008962467938926,3.616185074718064,-3.867659867150176,4.0
693645634384589.1,-9.78931980986856,-1.955691679375592,5.178366993131181,0.1553604415901589,1.7601079547091878,-4.058870826623672,4.0
693645667717922.5,-11.38527507213536,-4.953915531378341,3.3623967799452306,0.1134728815387082,2.250376286765462,-5.043421212584098,4.0
693645701051255.9,-12.793319182522922,-4.893434927585812,3.7080472094998247,0.1400145308389673,1.7501330232936396,-5.43291895274567,4.0
693645734384589.2,-12.843611465345589,-5.649100925218577,5.256602743665816,-1.0203617825898468,1.2157140608852446,-6.045569181407892,4.0
693645767717922.6,-14.57601756118793,-9.052476898679757,5.985192311755204,-3.325585890143499,0.9998212650093729,-5.656017753811766,4.0
693645801051256.0,-14.995706501463804,-11.165633976496569,2.266526807878165,-2.284280918487056,0.4848672039529604,-5.85762230522076,4.0
693645834384589.4,-14.83772045163164,-8.828552462876145,-1.1465592124413193,-0.3999874834918033,0.7435423205537897,-4.924071124673213,4.0
693645867717922.8,-15.024094562363228,-5.653208804186094,-4.176566572286293,2.68770335839628,2.1830377131651857,-3.622060549919141,4.0
693645901051256.1,-20.83380643667706,0.588659005373731,-9.301523303049986,3.414346375467951,2.403626879635561,-0.6648505789091845,4.0
693645934384589.5,-14.23454336740386,8.732045223764473,-12.68421466470362,2.3163460958180067,4.186672312277127,-0.3120063259968247,4.0
693645967717922.9,-23.103009913310967,9.123353684279,-7.305373052023377,0.8729368458271882,6.955743796550754,1.9960525746664168,4.0
693646001051256.2,-25.33880293659995,-0.3792730026004332,0.6333538919927446,-0.2004214888959241,8.413580458534778,2.681894906400516,4.0
