timestamp,ACC_0,ACC_1,ACC_2,GYRO_0,GYRO_1,GYRO_2,label
1121073508519426.4,-7.016900525189829,1.13115860950034,7.755125032051464,4.094545002020527,-4.651146660478863,-1.789648184575007,3.0
1121073541852760.0,-6.032877066411103,2.559224475447445,6.1082311596964765,3.3141234580050454,-5.278911436552285,-1.651873346932765,3.0
1121073575186093.2,-5.491364527765317,1.9567804536392728,4.109619384658485,2.90704966528174,-5.0423676675665146,-1.282638673210269,3.0
1121073608519426.6,-6.249995502092098,2.2314821216262706,1.1743089981698522,2.116073975470716,-4.769598310839169,-0.8515753753598309,3.0
1121073641852760.0,-5.857034853134049,2.18735664803894,-1.059129734096087,1.248496007032268,-5.127973780508961,-0.910239944924887,3.0
1121073675186093.4,-3.716036146022125,-0.1072182307759783,-2.544596597551142,0.4139019079530927,-5.703559213111848,-0.8310444746327362,3.0
1121073708519426.8,-2.9979665154966364,-0.1164865522927341,-2.892223831364018,0.5035903217602727,-5.100291089495814,-0.8196607115884315,3.0
1121073741852760.0,-0.6400589258330063,2.731496460573226,-3.6967900423164175,0.0320566185215235,-5.348353601372456,-1.347256163793055,3.0
1121073775186093.6,2.2238742845060777,1.0438281141203372,-2.353722669245648,-0.6766385694730037,-4.917516727624659,-1.3046712299085272,3.0
1121073808519426.8,4.218039143007124,-0.220917114576783,-2.1905769516248266,-0.4443907009188351,-4.601664674049966,-1.3563339856289416,3.0
1121073841852760.2,1.187246729428992,2.9372342035505614,-6.9005319066069095,-0.0115462600597691,-3.6902811891855314,-1.1115243086539903,3.0
1121073875186093.6,-0.6781712647718081,4.620821978357227,-6.971340702076005,0.4921621287395911,-3.914121951592102,-0.7160911738070145,3.0
1121073908519427.0,-1.181270205702455,-0.4591106146814129,-4.891103662165181,-0.1877970730052863,-4.891199890920605,-1.2541303333061131,3.0
1121073941852760.4,-4.664856764837965,4.783793700317619,-15.931631490008776,0.5503696046623454,-4.2440245153030425,-1.1499096780732798,3.0
1121073975186093.8,-5.931401630035864,7.684351462432476,-15.345443528095842,2.320902700776689,-4.351236783728543,-1.643584675411498,3.0
1121074008519427.2,-5.45256057764648,0.6613134008925561,-11.777136474486827,0.7864923592922372,-4.704918020255385,-0.9001111795172537,3.0
1121074041852760.4,-6.279107970188046,4.396805435416139,-18.67530525061829,0.2623513310103569,-2.9916460966432616,-0.9517055872056054,3.0
1121074075186094.0,-1.8780932686118816,4.933738973968388,-41.57751098867696,-0.7905895302718075,-1.3701477831581932,-0.5737204174768714,3.0
1121074108519427.2,1.7205508326965886,7.350798226015338,-15.995854842130324,-3.3144239054958247,-1.2602801298146318,-1.0634828759783486,3.0
1121074141852760.6,-0.8765455201490914,5.952127434331677,-15.636991643267228,-0.7030318986620264,0.7979115971148256,-0.4112684253170534,3.0
1121074175186094.0,-2.170330865219184,4.849702422032807,-10.748703369961651,1.9810179228112628,1.701752542230455,0.2865399791583899,3.0
1121074208519427.4,0.0797138876867436,5.409298366386223,-13.730489556806788,3.2945039236376648,0.992364302789112,0.5411836529559385,3.0
1121074241852760.8,2.203050994178261,1.3003466902237175,-9.540423771223995,4.416116003349204,1.1583489197956596,0.4862176947013268,3.0
1121074275186094.0,0.9056638647633324,-1.2777265495622323,-9.935790214548916,4.919275737511698,1.5743553381678457,0.7684633398486924,3.0
1121074308519427.6,0.4069686987213289,-0.5429471426137197,-8.998765852297549,5.629221433358282,1.9378413497771891,0.4498647537810497,3.0
1121074341852760.8,0.9925108900599774,-1.9628020257084149,-7.542165416553359,5.281154456707181,1.8754893266655768,0.5530310243534421,3.0
1121074375186094.2,2.36215548869852,-2.272206516443652,-7.500059082600899,3.4329206692898016,1.348166922386837,0.6962447651787825,3.0
1121074408519427.6,2.9787541198074163,-3.371360640896857,-7.610120007171011,3.6006814819174653,1.5054677704220554,0.6055655702847468,3.0
1121074441852761.0,2.677315569336766,-4.018070727225913,-6.062787404947938,3.2682637015506093,1.5330139675798184,0.7636208603605427,3.0
