row_index,timestamp,ACC_0,ACC_1,ACC_2,GYRO_0,GYRO_1,GYRO_2,label,stroke_labels
0,339795696003054.3,0.3002448715859516,0.7912290633828284,-0.3488916880107821,-0.08300925218870724,-0.2320190575807309,0.019036582455475515,0.0,0.0
1,339795729336387.6,-0.386585595883818,0.15951600502354157,-0.3135049525221678,1.850970660128793,-0.158734557003191,0.08142501518499456,0.0,0.0
2,339795762669720.94,-0.23217603146709037,0.6914167884114226,-0.19540794748763554,2.314478990972016,-0.0819546859738107,0.20555246007596512,0.0,0.0
3,339795796003054.25,-0.07373140988114202,1.3606292127422739,-0.13168218250260488,2.1343675264319217,-0.08380970170595156,0.3457879851784511,0.0,0.0
4,339795829336387.6,-0.3940088484641575,0.7031483223408337,-0.09007313800222283,1.896318653333198,-0.08030640560574218,0.46387876584985493,0.0,0.0
5,339795862669720.9,-0.16016813954227427,0.12335154555385575,-0.15752807186016524,1.6519996198285147,-0.16127564851078405,0.3413123688898963,0.0,0.0
6,339795896003054.2,0.3719791127278134,0.6038780605491653,-0.04401878513828612,1.839477808320194,-0.1247024200290025,0.4457930984860408,0.0,0.0
7,339795929336387.5,0.5408388187232596,1.4102504183218743,0.15072687241213784,1.8334664605982796,-0.1446775122154917,0.588834330568932,0.0,0.0
8,339795962669720.8,0.2906820677800104,0.8997797747430701,0.2051430347914051,1.6103114762597601,-0.21404690552374261,0.667892693139831,0.0,0.0
9,339795996003054.1,0.4172469735762694,0.34233762865197226,-0.05830496103838179,1.5988511299540937,-0.30840618855400137,0.6595499945298448,0.0,0.0
10,339796029336387.44,0.9070115010554722,0.7486297985871301,-0.31442485476659343,1.7251424218453955,-0.27504046273332383,0.618702184170522,0.0,0.0
11,339796062669720.75,1.1261775511429335,1.4963390610843783,-0.36992904506875374,1.513657861985334,-0.1451999960064639,0.5289851974052098,0.0,0.0
12,339796096003054.06,1.0648540680681722,2.148855119098063,-0.4485820490747395,1.148004936039061,-0.02204326208327586,0.4873217742849004,0.0,0.0
13,339796129336387.4,1.0077985814640404,2.4780272081645256,-0.6437066538651983,0.7733167416755193,0.02099712932913927,0.6389664423253607,0.0,0.0
14,339796162669720.7,1.5440314088041494,2.208148737666713,-1.232656842128934,0.33899841805772024,-0.10667891199013872,0.7618166998497811,0.0,0.0
15,339796196003054.0,2.354579250719981,1.6019193230566695,-1.9725719847603855,0.16615253184537915,-0.22449128489045667,1.0077162419698218,0.0,0.0
16,339796229336387.3,2.6004424373414157,1.2431820670682596,-2.5194557001983586,0.30266051194604593,-0.18108412550540043,1.3240628826913072,0.0,0.0
17,339796262669720.6,2.6621562093611044,1.0409190616031525,-2.6614409817570612,0.4321128576538999,0.1456603264604313,1.6708840916080379,0.0,0.0
18,339796296003053.94,2.6011492237019267,0.7745386590552306,-2.2281101696272345,0.1838552288754303,0.5285585593576947,1.8779997156832264,0.0,0.0
19,339796329336387.25,2.2684090846157288,0.1231994226209959,-1.5553257040923425,-0.30066903103882325,0.8084085623546926,2.0029838174982313,0.0,0.0
20,339796362669720.56,1.713660403157779,-1.3546687312731829,-0.5897522993976427,-0.6572958314342965,0.9064638806010545,1.9223755913423886,0.0,0.0
21,339796396003053.9,1.5946528323250544,-2.9273665491948657,0.15730629675081642,-0.2797590259167609,0.9769996420144365,1.6235581609156782,0.0,0.0
22,339796429336387.2,0.9764213329020146,-3.7452045568755215,1.336245108220658,0.2437996396395531,0.9121939354684513,1.4094804553760425,0.0,0.0
23,339796462669720.5,-0.773997833561693,-4.3906166150563966,2.4959600631613554,0.594593477047036,1.0730305229332715,1.1646186936892111,0.0,0.0
24,339796496003053.8,-1.820503783232973,-4.6897155206730465,2.6808379476982673,0.702307021179257,0.6541931604795173,0.4650091793693032,0.0,0.0
25,339796529336387.1,-0.6015320497181554,-4.0979131794011625,2.4030257341559396,1.3991211699571673,0.005321587807529227,-0.3038591648070244,0.0,0.0
26,339796562669720.44,1.1059129120463842,-2.178225139900709,2.0436043964598607,2.002138440357399,-0.711362787571374,-0.5670147422543983,0.0,0.0
27,339796596003053.75,1.3762727052700303,-0.3074358355913679,2.164522697612807,2.0302070280072035,-0.6456935278094089,-0.3773056464690815,0.0,0.0
28,339796629336387.06,0.8690184027190363,0.9337855261267721,2.072916598971455,1.3928672138148497,-0.48869087791005444,-0.2293265371012213,0.0,0.0
29,339796662669720.4,0.7553621102925568,0.7117224061077239,2.2067758391112147,0.6213428847300861,-0.20902947965391785,-0.20365836298072013,0.0,0.0
30,339796696003053.7,1.4070226138803703,-0.0030435411117710753,1.9767083908525787,0.23820458249717347,0.021236872906794095,-0.3488139534257604,0.0,0.0
31,339796729336387.0,2.0303049081991764,0.21185853239211633,1.551172418144422,0.20376370150402412,0.2475089312644625,-0.4220678129148528,0.0,0.0
32,339796762669720.3,2.2032303616235493,0.6801784342125793,0.780604257794663,0.24957569652436695,0.43626818891232505,-0.3791281508840915,0.0,0.0
33,339796796003053.6,1.9821432128688952,-0.07332492723153376,0.44275607255214655,-0.165524266321843,0.5266865938122904,-0.44283347893009517,0.0,0.0
34,339796829336386.94,1.050866006634899,-0.2583298245049763,-0.06314367031868101,-0.48311234136361647,0.5767434474676991,-0.4153757051328204,0.0,0.0
35,339796862669720.25,0.33552517064605647,0.9127205019982239,-0.3906315468970448,-0.8564462025231079,0.5985316567106156,-0.42885807539866405,0.0,0.0
36,339796896003053.6,1.215747968439399,1.3597101626218269,-1.4535955874884143,-1.5851529574196412,0.6428770297252473,-0.5010046464447412,0.0,0.0
37,339796929336386.9,1.9126394072643986,-0.288573928446091,-1.8845436822083033,-2.503005394613318,0.912299533966958,-0.33996003509160155,0.0,0.0
38,339796962669720.2,1.0093713621655815,-2.4419450401215235,-1.8082290894277033,-2.57273465279388,1.113702487696854,-0.019147249666144728,0.0,0.0
39,339796996003053.5,0.07748140347608665,-3.4205898128277226,-1.1575466726178278,-1.3380484134358994,1.0626553779982926,-0.13730580634067832,0.0,0.0
40,339797029336386.8,-0.37697603034341093,-3.461064441165901,-0.8691984448140266,-0.1091906417390287,0.7846910780861225,-0.6443900211894074,0.0,0.0
41,339797062669720.1,-0.4779001797862936,-1.7099512195336888,-1.2801128348247763,0.4827904867551498,0.6320183280514213,-0.6927033563654539,0.0,0.0
42,339797096003053.44,-0.6652246357120852,0.053648906188379086,-1.5108933689521562,0.2540090186066619,0.6825631606499581,-0.5022498962748868,0.0,0.0
43,339797129336386.75,-0.8872150450049032,0.7599454648846287,-1.7769339559589952,-0.15488124555671795,0.8203448968568104,-0.28413317585635817,0.0,0.0
44,339797162669720.06,-2.3878837838293903,-0.2313130974174089,-1.5570635533150998,-0.4649969727265092,0.9590977744144038,-0.25453969231003265,0.0,0.0
45,339797196003053.4,-3.6334318005497517,-1.0764418054685692,-1.2806610603922919,-0.29878761342690374,1.0146729138042878,-0.2611415547509462,0.0,0.0
46,339797229336386.7,-4.732357266816486,-1.0064330432183022,-0.8201884817856393,-0.2952517947306533,0.9458486070388806,-0.29457953198625814,0.0,0.0
47,339797262669720.0,-5.512974269410852,-0.8873984374966202,-0.49976946542231326,-0.717471810441043,0.7059700338720074,-0.22903123538355674,0.0,0.0
48,339797296003053.3,-5.1511042319349,-1.5192027098012129,-0.024523310872795828,-0.9881618752399924,0.29117680485081887,-0.2468581672019986,0.0,0.0
