row_index,timestamp,ACC_0,ACC_1,ACC_2,GYRO_0,GYRO_1,GYRO_2,label,stroke_labels
0,246800599266550.7,0.044073809306038186,0.20861218530846895,-0.12119449940320359,-0.06811538529040598,-0.03796599232947123,-0.07355991363617162,0.0,0.0
1,246800632599884.03,0.3605401734675586,0.26783638341008065,-0.04248235352035441,2.112015290713933,0.06841698593555107,-0.3412868204151892,0.0,0.0
2,246800665933217.38,0.1292539810818607,0.3745221390591523,0.0002472005406783384,2.62420571701963,0.02258103021123678,-0.3449021621106385,0.0,0.0
3,246800699266550.72,-0.05746450418939855,0.418254329448276,0.0366130540811866,2.4102060103496212,-0.030515131250923276,-0.2908921812479623,0.0,0.0
4,246800732599884.1,0.07895635105374069,0.50627220669481,0.03222295300410317,2.1777987996120998,-0.07596274085545981,-0.2959047049842495,0.0,0.0
5,246800765933217.4,-0.002165177666091596,0.36366155699302627,0.10521859254254474,1.9340140405517816,-0.0749535435073169,-0.3506085514973747,0.0,0.0
6,246800799266550.75,-0.011749540629387767,0.4129025695886237,0.21848378799493137,1.7360745152227133,-0.05843297499747027,-0.38005426217701466,0.0,0.0
7,246800832599884.1,-0.12414362896241102,0.20298500521131332,0.33414153734645213,1.6571618784157316,-0.057369995648342983,-0.33583741372370846,0.0,0.0
8,246800865933217.44,-0.13464321569845503,0.02046228840627859,0.3830870074468957,1.7433893816657051,-0.10654433733582498,-0.2766678622371594,0.0,0.0
9,246800899266550.8,-0.17054928936035907,-0.011321872188165771,0.3352069245092666,1.8252585576818237,-0.1467890112778695,-0.22549333162118534,0.0,0.0
10,246800932599884.1,-0.20631970780280862,0.019999450558613078,0.337011207672689,1.8178559016544653,-0.14327091525799673,-0.2201786672647635,0.0,0.0
11,246800965933217.47,-0.2056178149830613,0.03131852646056088,0.3069043321802572,1.717474504851313,-0.13419851129802765,-0.2368433723601676,0.0,0.0
12,246800999266550.8,-0.10744700705798126,0.12847976128083127,0.2979856963172013,1.5550829308050986,-0.14990781367780412,-0.25327864626762225,0.0,0.0
13,246801032599884.16,-0.22821688357490955,0.07535710956754654,0.3202674450810996,1.39036295865577,-0.2140008134947617,-0.1957860907202169,0.0,0.0
14,246801065933217.5,-0.33657168349607164,0.10214617126751563,0.4155676401859426,1.302652083612251,-0.3194575165917045,-0.22358381104068262,0.0,0.0
15,246801099266550.84,0.05495629146261726,0.34373060330959215,0.4545295367299929,0.9276530130497604,-0.2690498289260369,-0.43912393013423234,0.0,0.0
16,246801132599884.2,0.05476996794801564,0.03810790040738013,0.4007225955849508,0.562805215296594,-0.19010434343400773,-0.46604026739151594,0.0,0.0
17,246801165933217.56,0.004001550175248836,-0.4904997908897105,0.30598991073352094,0.5636210064793996,-0.2145351335215925,-0.36757728329075867,0.0,0.0
18,246801199266550.88,-0.23282198898668952,-0.6426245290757291,0.249843669372177,0.9000266618555868,-0.3328287925144587,-0.23870325166030745,0.0,0.0
19,246801232599884.25,-0.11030740556177261,-0.413025135944959,0.2819098839669857,0.9771933256422811,-0.37905973066721244,-0.29592682912392065,0.0,0.0
20,246801265933217.6,-0.1757901230731054,-0.5484472415459927,0.34467526696314094,0.8694196646899452,-0.43384342607446835,-0.28258417210425585,0.0,0.0
21,246801299266550.9,-0.0644536770506885,-0.8232578702060848,0.5706494940755837,0.8271490388703655,-0.49420871772996205,-0.24936469956499482,0.0,0.0
22,246801332599884.25,-0.06654598352684181,-0.9180756377485293,0.6852933269966712,0.9091859079022133,-0.49946459295756884,-0.20713789690315956,0.0,0.0
23,246801365933217.6,-0.19771102123011292,-0.9051127687108449,0.6349965672714956,1.0443315733252696,-0.4867343491043976,-0.19053617966049635,0.0,0.0
24,246801399266550.9,-0.1752173119469978,-0.43763762125516986,0.6444096163254284,1.2208302333301224,-0.5195652852362096,-0.2287059523994305,0.0,0.0
25,246801432599884.28,0.009049849584184522,0.37256694762550624,0.8296761525492103,1.1372411146781707,-0.5551750190633751,-0.205815166053998,0.0,0.0
26,246801465933217.6,0.22172893781175407,0.9600541449990128,1.172039243371152,0.6841012118785699,-0.5367775754599915,-0.13325866192708158,0.0,0.0
27,246801499266550.97,0.2696068559236575,0.7605430138068547,1.5034043014227496,0.04280190209112342,-0.4772271613928655,-0.019305754219071675,0.0,0.0
28,246801532599884.3,0.3368471911361197,-0.35033936452332576,1.749510615853405,-0.28104103190611895,-0.41927992697858646,0.07490717221716868,0.0,0.0
29,246801565933217.7,0.2161339999965014,-1.0523013304260873,1.746792447915708,0.025440829392177206,-0.401543841112789,0.1781760447828654,0.0,0.0
30,246801599266551.0,0.12768478678568518,-1.068747441669038,1.6462058808312472,0.5339485563511868,-0.4403475657638657,0.23897201304699386,0.0,0.0
31,246801632599884.38,0.20115526958300967,-0.4769078598886396,1.4548710605584436,0.8074312440568341,-0.4784718489398304,0.26451200973472255,0.0,0.0
32,246801665933217.7,0.20951838499726402,-0.1460960317031545,1.2350108133316666,0.7276735532174812,-0.46264566871988955,0.25331847814273595,0.0,0.0
33,246801699266551.03,-0.03662804893940931,-0.03632345367326412,1.0686521277779666,0.62970265636157,-0.43126277999904467,0.20791785343539676,0.0,0.0
34,246801732599884.4,0.005949163488123355,-0.024149405338681346,1.1629749941468817,0.5657234033626775,-0.43096226755621303,0.13057334080354188,0.0,0.0
35,246801765933217.7,0.1792879104628352,0.007536584023838042,1.465540770994009,0.45979160056845025,-0.4166435818553561,0.1067170977175782,0.0,0.0
36,246801799266551.03,0.07921744682838903,0.09943701621112071,1.720797663201445,0.35136733720750507,-0.35414424801902317,0.09654594552983053,0.0,0.0
37,246801832599884.4,-0.33768362303836014,0.005674040447882389,1.8173339205873775,0.2677291251281342,-0.2504522895345157,0.03665999616591219,0.0,0.0
38,246801865933217.72,-0.7023930027447868,-0.48317671020091935,1.6521102286165799,0.2728227367457332,-0.1543481280289326,-0.05024539258094911,0.0,0.0
39,246801899266551.1,-0.9830980965562077,-1.2816881213216518,1.3858706029704182,0.4152553047895575,-0.06447344911578161,-0.11874425946563943,0.0,0.0
40,246801932599884.44,-0.9902725796901009,-2.0345537176273893,0.9341153654180834,0.7003598675228118,0.040763960952026945,-0.1189648746703321,0.0,0.0
41,246801965933217.75,-1.1227788227674298,-1.1136267440218204,0.24215594091441983,0.9376490539090583,0.18900733128402175,-0.09173641077263973,0.0,0.0
42,246801999266551.12,-1.2937324748575572,-0.11470374445063947,-0.653134911200693,0.42235829083250664,0.3819215522883547,-0.07327755028663217,0.0,0.0
43,246802032599884.47,-1.3605439689045322,-0.6103020204954418,-1.5176703284563744,-0.36240821592695716,0.5511791291527561,0.02044768187014799,0.0,0.0
