row_index,timestamp,ACC_0,ACC_1,ACC_2,GYRO_0,GYRO_1,GYRO_2,label,stroke_labels
0,504238165386442.9,0.3681064202485329,-0.4832431985625852,0.3894827113589569,-0.1336566848680209,0.0013939079907195713,0.07155027808101179,0.0,0.0
1,504238198719776.25,0.43311828343620584,-1.7267006441031965,-0.5620163621499423,0.1977332555083714,0.017851794994311592,0.08188935497950593,0.0,0.0
2,504238232053109.6,0.41553527233673515,-1.440444049324739,-0.23770014745570742,0.5487534402748554,0.20751117742208608,0.2801266005716726,0.0,0.0
3,504238265386442.9,0.18697384553584132,-0.8114235122578191,0.6326713741926843,0.5247233346186484,0.29177598365976276,0.49854468114661254,0.0,0.0
4,504238298719776.2,0.1366774640106363,-0.707968046537264,0.9609699277524218,0.10415456954841112,0.24483373045801493,0.5649968407494501,0.0,0.0
5,504238332053109.5,0.05911076425238741,-0.7151433511326641,0.8173515184524889,-0.08002103942773223,0.242097202483807,0.5600935959096035,0.0,0.0
6,504238365386442.8,0.2875633135591388,-0.5170406130358577,0.5959467274089634,-0.04462363859986833,0.3255200420245389,0.40642920309218233,0.0,0.0
7,504238398719776.1,0.3359812343487514,-0.38493455845031965,0.6390252799449481,-0.0929291982754118,0.35286509775005437,0.19516930556418582,0.0,0.0
8,504238432053109.44,0.4300564157306068,-0.44204917001636457,0.5821129679553867,-0.0566364179904857,0.34800025468099366,-0.022421702880376995,0.0,0.0
9,504238465386442.8,0.6666387925589172,-0.6702081065099746,0.2151450813940678,0.14283740613812848,0.3500120026468805,-0.12971580362797352,0.0,0.0
10,504238498719776.06,0.6084848831912752,-0.4041240685980714,0.15306122040688727,0.3955364832513383,0.3470861042310207,-0.11059858888766569,0.0,0.0
11,504238532053109.4,0.49321166052629206,-0.5401104795619728,0.07976176665518717,0.39854419655227413,0.3032687086509267,-0.05825075402552392,0.0,0.0
12,504238565386442.7,0.48610015727310296,-0.7552212107389913,0.0693224518475013,0.4478116356673832,0.3098504996151787,-0.003951520198922722,0.0,0.0
13,504238598719776.0,0.4494261115350273,-0.8472848227716467,-0.05875609541322105,0.45547384749025355,0.36735505344888475,0.09605736697729361,0.0,0.0
14,504238632053109.3,0.048209657979140313,-0.4722433499773713,-0.03750162503832494,0.26335305817953863,0.3488561097788364,0.14439591274888489,0.0,0.0
15,504238665386442.6,-0.14090892606486816,-0.4156427720933676,-0.20845920562225898,0.02976430152267845,0.2885089549718839,0.08212603162051196,0.0,0.0
16,504238698719776.0,0.03339801447823344,-0.3066937760731882,-0.25017315158210574,0.06361761052341051,0.29578480152848385,-0.03925168348036698,0.0,0.0
17,504238732053109.25,0.1618150326997916,-0.23311941021965052,-0.07892566274515148,0.16143820404622078,0.33854362351211686,-0.09767057458188899,0.0,0.0
18,504238765386442.56,0.07878695013094497,-0.17953703032190094,0.041888466243193166,0.11621632318384444,0.3261929366550046,-0.1407298321231579,0.0,0.0
19,504238798719775.9,-0.1505103380665312,-0.306974784615623,-0.03574227461041841,0.10970563160110397,0.2985240879864094,-0.1520300225603552,0.0,0.0
20,504238832053109.2,-0.22800980681138228,-0.3998031237863556,-0.06275873473906307,0.18632378370524996,0.26154369030283553,-0.17491052883040956,0.0,0.0
21,504238865386442.5,-0.3347611878830591,-0.640040964922917,-0.08079500196892733,0.2545779122881987,0.2255409230182764,-0.15001739921839913,0.0,0.0
22,504238898719775.8,-0.3836989468225088,-0.5955781210156259,-0.16416722724589097,0.283103379366177,0.20471346731425435,-0.12541446107158766,0.0,0.0
23,504238932053109.1,-0.49961870749811144,-0.4235837008056359,-0.34666113436158924,0.2583994634382072,0.20375613200995152,-0.14366302970716782,0.0,0.0
24,504238965386442.4,-0.6380720753240479,-0.20848003479293115,-0.37295262896335724,0.2384238770187899,0.1914470049097063,-0.22915145377885,0.0,0.0
25,504238998719775.75,-0.8214640918874798,-0.09697332930060759,-0.38023833335506774,0.22779828760196213,0.16416160201139052,-0.3266159180071967,0.0,0.0
26,504239032053109.06,-0.9802503581215362,0.020767564028319623,-0.496809823117351,0.24051805032191137,0.1255970645242504,-0.4001535317797466,0.0,0.0
27,504239065386442.4,-1.0319035043505944,0.10469938408533853,-0.7192718783321423,0.2312122293943715,0.07304506327565942,-0.4468564979035749,0.0,0.0
28,504239098719775.7,-1.0865069098351032,0.21460752309894743,-0.7917387473421633,0.26469237793470723,0.04337735301943528,-0.39842931392468306,0.0,0.0
29,504239132053109.0,-1.065481342620203,0.27803066726688097,-0.8709607957138921,0.30011907141239474,0.03321186698619577,-0.3056641427493801,0.0,0.0
30,504239165386442.3,-0.9980320480440475,0.35960228728961197,-0.9964846046011765,0.3235379311795069,0.02811110915270524,-0.23607045075886252,0.0,0.0
31,504239198719775.6,-0.9353154794109646,0.4212053415187342,-1.1001390695146156,0.352290415867114,0.00995250546850818,-0.22117621549853272,0.0,0.0
32,504239232053108.94,-1.005704791126596,0.4965844700382932,-1.2430182490357253,0.39819141566010713,-0.006997350920685987,-0.1907042988524668,0.0,0.0
33,504239265386442.3,-1.1337175595115547,0.5921111378733963,-1.544405646290484,0.5138186065149835,-0.006772757072670186,-0.14107815092540382,0.0,0.0
34,504239298719775.6,-1.0705964565582748,0.8530961738982218,-1.7598312718644462,0.5805588170319071,-0.002161087261465478,-0.1334931539413356,0.0,0.0
35,504239332053108.9,-0.9626679079106123,0.9973312019419212,-1.7789847955159783,0.5225038253142327,0.0017177945845631487,-0.14989579609561893,0.0,0.0
